Shipper ID,Tracking ID,Origin Hub Name,Dest Hub Name,Count
11549046,26070103065816VDDPQF6TK-01,MAC-KD5,MAC-KD5,1
11549046,26070103065816VDDPQF6TK-DO,MAC-KD5,MAC-KD5,1
11549046,26070103071973F2CUIHK-01,MAC-CB5,MAC-CB5,1
11549046,26070103071973F2CUIHK-DO,MAC-CB5,MAC-CB5,1
11549046,260701030721290JDGPAC0G-01,MAC-KM5,MAC-KM5,1
11549046,260701030721290JDGPAC0G-DO,MAC-KM5,MAC-KM5,1
11549046,260701030721298LNLNMGQI7-01,MAC-KM5,MAC-KM5,1
11549046,260701030721298LNLNMGQI7-DO,MAC-KM5,MAC-KM5,1
11549046,260701030723130VPMBQVZK-01,MAC-CB5,MAC-CB5,1
11549046,260701030723130VPMBQVZK-DO,MAC-CB5,MAC-CB5,1
11549046,26070103072313DLKV5ZWK8V-01,MAC-CB5,MAC-CB5,1
11549046,26070103072313DLKV5ZWK8V-DO,MAC-CB5,MAC-CB5,1
11549046,26070103072313KULSWYGWSL-01,MAC-CB5,MAC-CB5,1
11549046,26070103072313KULSWYGWSL-DO,MAC-CB5,MAC-CB5,1
11549046,26070103072313NTYVJHV7A-01,MAC-CB5,MAC-CB5,1
11549046,26070103072313NTYVJHV7A-DO,MAC-CB5,MAC-CB5,1
11549046,26070103085820DVSG8KCYZ-01,MAC-CB5,MAC-CB5,1
11549046,26070103085820DVSG8KCYZ-DO,MAC-CB5,MAC-CB5,1
11549046,26070103085820FZBEUPVBN7-01,MAC-CB5,MAC-CB5,1
11549046,26070103085820FZBEUPVBN7-DO,MAC-CB5,MAC-CB5,1
11549046,26070103131457EAM0WJA2-01,MAC-KD5,MAC-KD5,1
11549046,26070103131457EAM0WJA2-DO,MAC-KLD-SDS,MAC-KD5,1
11549046,260701031326901HSQRXKKM-01,MAC-KD5,MAC-KD5,1
11549046,260701031326901HSQRXKKM-DO,MAC-KD5,MAC-KD5,1
11549046,260701031407708Y2HL2PKW-01,MAC-KD5,MAC-KD5,1
11549046,260701031407708Y2HL2PKW-DO,MAC-KD5,MAC-KD5,1
11549046,26070103140770SEE8VNBMV-01,MAC-KD5,MAC-KD5,1
11549046,26070103140770SEE8VNBMV-DO,MAC-KD5,MAC-KD5,1
11549046,26070103140770XVSIOQYYV-01,MAC-KD5,MAC-KD5,1
11549046,26070103140770XVSIOQYYV-DO,MAC-KD5,MAC-KD5,1
11549046,260701031423610H4ASZSNV-01,MAC-KD5,MAC-KD5,1
11549046,260701031423610H4ASZSNV-DO,MAC-KD5,MAC-KD5,1
11549046,2607010314362755MC6AVSPD-01,MAC-KM5,MAC-KM5,1
11549046,2607010314362755MC6AVSPD-DO,MAC-KM5,MAC-KM5,1
11549046,2607010314362786RDTUZL0-01,MAC-KM5,MAC-KM5,1
11549046,2607010314362786RDTUZL0-DO,MAC-KM5,MAC-KM5,1
11549046,26070103144958RQY18OD6-01,MAC-KD5,MAC-KD5,1
11549046,26070103144958RQY18OD6-DO,MAC-KD5,MAC-KD5,1
11549046,26070103165241A9MDLUA8C-01,MAC-KD5,MAC-KD5,1
11549046,26070103165241A9MDLUA8C-DO,MAC-KD5,MAC-KD5,1
11549046,26070103165241ZQACDXAMX-01,MAC-KD5,MAC-KD5,1
11549046,26070103165241ZQACDXAMX-DO,MAC-KD5,MAC-KD5,1
11549046,26070103175141TAS465MAM-01,MAC-CB5,MAC-CB5,1
11549046,26070103175141TAS465MAM-DO,MAC-CB5,MAC-CB5,1
11549046,26070103175141VSB3B0QO-01,MAC-CB5,MAC-CB5,1
11549046,26070103175141VSB3B0QO-DO,MAC-CB5,MAC-CB5,1
11549046,26070103180846I9DSTP5GV-01,MAC-KM5,MAC-KM5,1
11549046,26070103180846I9DSTP5GV-DO,MAC-KM5,MAC-KM5,1
11549046,26070103185758SZ21DAKDK-01,MAC-KM5,MAC-KM5,1
11549046,26070103185758SZ21DAKDK-DO,MAC-KM5,MAC-KM5,1
11549046,260701032004930O71KBL7W-01,MAC-KD5,MAC-KD5,1
11549046,260701032004930O71KBL7W-DO,MAC-KD5,MAC-KD5,1
11549046,260701032004948BWH87HO-01,MAC-KD5,MAC-KD5,1
11549046,260701032004948BWH87HO-DO,MAC-KD5,MAC-KD5,1
11549046,26070103225147NQ1LN51AP-01,MAC-CB5,MAC-CB5,1
11549046,26070103225147NQ1LN51AP-02,MAC-CB5,MAC-CB5,1
11549046,26070103225147NQ1LN51AP-DO,MAC-CB5,MAC-CB5,1
11549046,26070103225545HEFLPWIJS-01,MAC-CP5,MAC-CP5,1
11549046,26070103225545HEFLPWIJS-DO,MAC-CP5,MAC-CP5,1
11549046,26070103225546IHK2WPYNY-01,MAC-CP5,MAC-CP5,1
11549046,26070103225546IHK2WPYNY-DO,MAC-CP5,MAC-CP5,1
11549046,26070103231919HXHSCRCTY-01,MAC-KM5,MAC-KM5,1
11549046,26070103231919HXHSCRCTY-DO,MAC-KM5,MAC-KM5,1
11549046,26070103231919M0GQ7EHEPC-01,MAC-KM5,MAC-KM5,1
11549046,26070103231919M0GQ7EHEPC-02,MAC-KM5,MAC-KM5,1
11549046,26070103231919M0GQ7EHEPC-DO,MAC-KM5,MAC-KM5,1
11549046,26070103231920DZEM1MS52S-01,MAC-KM5,MAC-KM5,1
11549046,26070103231920DZEM1MS52S-02,MAC-KM5,MAC-KM5,1
11549046,26070103231920DZEM1MS52S-DO,MAC-KM5,MAC-KM5,1
11549046,26070103231920IIDEKSMGFY-01,MAC-KM5,MAC-KM5,1
11549046,26070103231920IIDEKSMGFY-DO,MAC-KM5,MAC-KM5,1
11549046,26070103231920IPNMLOOP-01,MAC-KM5,MAC-KM5,1
11549046,26070103231920IPNMLOOP-DO,MAC-KM5,MAC-KM5,1
11549046,260701032419139QFUFZXYF-01,MAC-KM5,MAC-KM5,1
11549046,260701032419139QFUFZXYF-DO,MAC-KM5,MAC-KM5,1
11549046,26070103241913PPP4V9AHRW-01,MAC-KM5,MAC-KM5,1
11549046,26070103241913PPP4V9AHRW-DO,MAC-KM5,MAC-KM5,1
11549046,26070103271009E1MTGLA3I-01,MAC-KD5,MAC-KD5,1
11549046,26070103271009E1MTGLA3I-DO,MAC-KD5,MAC-KD5,1
11549046,26070103271009MUCABWS3E0-01,MAC-KD5,MAC-KD5,1
11549046,26070103271009MUCABWS3E0-DO,MAC-KD5,MAC-KD5,1
11549046,26070103274667I56OQ9P8A2-01,MAC-KD5,MAC-KD5,1
11549046,26070103274667I56OQ9P8A2-DO,MAC-KD5,MAC-KD5,1
11549046,26070103274667ITISCLKCK-01,MAC-KD5,MAC-KD5,1
11549046,26070103274667ITISCLKCK-DO,MAC-KD5,MAC-KD5,1
11549046,26070103284108QANTSC5FU-01,MAC-KD5,MAC-KD5,1
11549046,26070103284108QANTSC5FU-DO,MAC-KD5,MAC-KD5,1
11549046,26070103290943MFXKMDV9F-01,MAC-CB5,MAC-CB5,1
11549046,26070103290943MFXKMDV9F-DO,MAC-CB5,MAC-CB5,1
11549046,26070103293483BOXPOT5QKE-01,MAC-KM5,MAC-KM5,1
11549046,26070103293483BOXPOT5QKE-02,MAC-KM5,MAC-KM5,1
11549046,26070103293483BOXPOT5QKE-DO,MAC-KM5,MAC-KM5,1
11549046,26070103293483HDYOPUMRQJ-01,MAC-KM5,MAC-KM5,1
11549046,26070103293483HDYOPUMRQJ-DO,MAC-KM5,MAC-KM5,1
11549046,26070103293483L9O93WG4-01,MAC-KM5,MAC-KM5,1
11549046,26070103293483L9O93WG4-DO,MAC-KM5,MAC-KM5,1
11549046,26070103304646AI4ZFCKA3-01,MAC-CP5,MAC-CP5,1
11549046,26070103304646AI4ZFCKA3-02,MAC-CP5,MAC-CP5,1
11549046,26070103304646AI4ZFCKA3-DO,MAC-CP5,MAC-CP5,1
11549046,26070103322558CXMZGV1LG-01,MAC-KD5,MAC-KD5,1
11549046,26070103322558CXMZGV1LG-DO,MAC-KD5,MAC-KD5,1
11549046,26070103325140PJE1H6YET-01,MAC-KD5,MAC-KD5,1
11549046,26070103325140PJE1H6YET-DO,MAC-KD5,MAC-KD5,1
11549046,26070103330351GISYO5FZ-01,MAC-KD5,MAC-KD5,1
11549046,26070103330351GISYO5FZ-DO,MAC-KD5,MAC-KD5,1
11549046,260701033312869XMPXL6O-01,MAC-KD5,MAC-KD5,1
11549046,260701033312869XMPXL6O-DO,MAC-KD5,MAC-KD5,1
11549046,26070103332626NWO4HBXVUU-01,MAC-KM5,MAC-KM5,1
11549046,26070103332626NWO4HBXVUU-DO,MAC-KM5,MAC-KM5,1
11549046,26070103332626QOECG004Q-01,MAC-KM5,MAC-KM5,1
11549046,26070103332626QOECG004Q-DO,MAC-KM5,MAC-KM5,1
11549046,26070103343057J8VFIEXCR-01,MAC-CP5,MAC-CP5,1
11549046,26070103343057J8VFIEXCR-DO,MAC-CP5,MAC-CP5,1
11549046,26070103361854R0BDJSHLP-01,MAC-KM5,MAC-KM5,1
11549046,26070103361854R0BDJSHLP-DO,MAC-KM5,MAC-KM5,1
11549046,26070103370597D4HX6P0SX-01,MAC-KD5,MAC-KD5,1
11549046,26070103370597D4HX6P0SX-DO,MAC-KD5,MAC-KD5,1
11549046,26070103374885RMQYH1L5P-01,MAC-KM5,MAC-KM5,1
11549046,26070103374885RMQYH1L5P-02,MAC-KM5,MAC-KM5,1
11549046,26070103374885RMQYH1L5P-DO,MAC-KM5,MAC-KM5,1
11549046,26070103382612C1YW9XT9L-01,MAC-KD5,MAC-KD5,1
11549046,26070103382612C1YW9XT9L-DO,MAC-KD5,MAC-KD5,1
11549046,26070103390201VTAGSQI7-01,MAC-KD5,MAC-KD5,1
11549046,26070103390201VTAGSQI7-DO,MAC-KD5,MAC-KD5,1
11549046,26070103391342FIPK7A6MZ-01,MAC-KD5,MAC-KD5,1
11549046,26070103391342FIPK7A6MZ-DO,MAC-KD5,MAC-KD5,1
11549046,26070103391342ZD1C3NMY6-01,MAC-KD5,MAC-KD5,1
11549046,26070103391342ZD1C3NMY6-DO,MAC-KD5,MAC-KD5,1
11549046,26070103412865CA4YSMMOE-01,MAC-CB5,MAC-CB5,1
11549046,26070103412865CA4YSMMOE-DO,MAC-CB5,MAC-CB5,1
11549046,26070103424616O0XRRHLGZ-01,MAC-KD5,MAC-KD5,1
11549046,26070103424616O0XRRHLGZ-DO,MAC-KD5,MAC-KD5,1
11549046,26070103434188KMZ78KHLZ-01,MAC-CP5,MAC-CP5,1
11549046,26070103434188KMZ78KHLZ-DO,MAC-CP5,MAC-CP5,1
11549046,26070103435548SD5C7NXOGD-01,MAC-KD5,MAC-KD5,1
11549046,26070103435548SD5C7NXOGD-DO,MAC-KD5,MAC-KD5,1
11549046,26070103435548YFNHD4RQ-01,MAC-KD5,MAC-KD5,1
11549046,26070103435548YFNHD4RQ-DO,MAC-KD5,MAC-KD5,1
11549046,260701034528864OBJWFAIC-01,MAC-KD5,MAC-KD5,1
11549046,260701034528864OBJWFAIC-DO,MAC-KD5,MAC-KD5,1
11549046,26070103452886KSWOGOJ8EI-01,MAC-KD5,MAC-KD5,1
11549046,26070103452886KSWOGOJ8EI-DO,MAC-KD5,MAC-KD5,1
11549046,26070103455029APWX65OEV-01,MAC-CB5,MAC-CB5,1
11549046,26070103455029APWX65OEV-DO,MAC-CB5,MAC-CB5,1
11549046,26070103455029CEQJMRH-01,MAC-CB5,MAC-CB5,1
11549046,26070103455029CEQJMRH-DO,MAC-CB5,MAC-CB5,1
11549046,260701034616433MU7XGKPQ-01,MAC-KD5,MAC-KD5,1
11549046,260701034616433MU7XGKPQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070103461643UWQYFCTZR-01,MAC-KD5,MAC-KD5,1
11549046,26070103461643UWQYFCTZR-DO,MAC-KD5,MAC-KD5,1
11549046,26070103472924E77VOVTPR-01,MAC-KD5,MAC-KD5,1
11549046,26070103472924E77VOVTPR-DO,MAC-KD5,MAC-KD5,1
11549046,26070103472924EUKUVYNQ-01,MAC-KD5,MAC-KD5,1
11549046,26070103472924EUKUVYNQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070103472924MAFNWBVPYY-01,MAC-KD5,MAC-KD5,1
11549046,26070103472924MAFNWBVPYY-DO,MAC-KD5,MAC-KD5,1
11549046,260701034847687R6PURPPZ-01,MAC-CB5,MAC-CB5,1
11549046,260701034847687R6PURPPZ-DO,MAC-CB5,MAC-CB5,1
11549046,260701034847688UNEJ2CU-01,MAC-CB5,MAC-CB5,1
11549046,260701034847688UNEJ2CU-DO,MAC-CB5,MAC-CB5,1
11549046,26070103484768L5F62ZJ9Z-01,MAC-CB5,MAC-CB5,1
11549046,26070103484768L5F62ZJ9Z-DO,MAC-CB5,MAC-CB5,1
11549046,26070103504508CPKGBS3M7-01,MAC-CB5,MAC-CB5,1
11549046,26070103504508CPKGBS3M7-DO,MAC-CB5,MAC-CB5,1
11549046,26070103504508STZ63AJIJG-01,MAC-CB5,MAC-CB5,1
11549046,26070103504508STZ63AJIJG-DO,MAC-CB5,MAC-CB5,1
11549046,26070103513810FBAIVDIT55-01,MAC-CB5,MAC-CB5,1
11549046,26070103513810FBAIVDIT55-DO,MAC-CB5,MAC-CB5,1
11549046,26070103513810Q4PMTRTA-01,MAC-CB5,MAC-CB5,1
11549046,26070103513810Q4PMTRTA-DO,MAC-CB5,MAC-CB5,1
11549046,260701035318578AUM5AEAGN-01,MAC-CB5,MAC-CB5,1
11549046,260701035318578AUM5AEAGN-DO,MAC-CB5,MAC-CB5,1
11549046,26070103531857GWZW3HMRE-01,MAC-CB5,MAC-CB5,1
11549046,26070103531857GWZW3HMRE-DO,MAC-CB5,MAC-CB5,1
11549046,26070103553968VGPOQHKZN-01,MAC-CB5,MAC-CB5,1
11549046,26070103553968VGPOQHKZN-DO,MAC-CB5,MAC-CB5,1
11549046,260701035628610VPPUJYPC-01,MAC-KD5,MAC-KD5,1
11549046,260701035628610VPPUJYPC-DO,MAC-KD5,MAC-KD5,1
11549046,260701035700016QZWCRW-01,MAC-CB5,MAC-CB5,1
11549046,260701035700016QZWCRW-DO,MAC-CB5,MAC-CB5,1
11549046,26070103572906VGCTFL4LY-01,MAC-CP5,MAC-CP5,1
11549046,26070103572906VGCTFL4LY-DO,MAC-CP5,MAC-CP5,1
11549046,260701035808242HB3HCMDF-01,MAC-KD5,MAC-KD5,1
11549046,260701035808242HB3HCMDF-DO,MAC-KD5,MAC-KD5,1
11549046,260701035857456W8NXZ1LY-01,MAC-KD5,MAC-KD5,1
11549046,260701035857456W8NXZ1LY-02,MAC-KD5,MAC-KD5,1
11549046,260701035857456W8NXZ1LY-DO,MAC-KD5,MAC-KD5,1
11549046,26070103592048O36PFPH7H-01,MAC-CB5,MAC-CB5,1
11549046,26070103592048O36PFPH7H-DO,MAC-CB5,MAC-CB5,1
11549046,26070103592048XIIIRS9VK-01,MAC-CB5,MAC-CB5,1
11549046,26070103592048XIIIRS9VK-DO,MAC-CB5,MAC-CB5,1
11549046,260701035933703UCRFLJ8LF-01,MAC-CB5,MAC-CB5,1
11549046,260701035933703UCRFLJ8LF-DO,MAC-CB5,MAC-CB5,1
11549046,26070103593370DXYXOMFSK-01,MAC-CB5,MAC-CB5,1
11549046,26070103593370DXYXOMFSK-02,MAC-CB5,MAC-CB5,1
11549046,26070103593370DXYXOMFSK-DO,MAC-CB5,MAC-CB5,1
11549046,26070103593370ULVZTDUJ9-01,MAC-CB5,MAC-CB5,1
11549046,26070103593370ULVZTDUJ9-DO,MAC-CB5,MAC-CB5,1
11549046,26070104000379EMSTZBE9-01,MAC-CB5,MAC-CB5,1
11549046,26070104000379EMSTZBE9-DO,MAC-CB5,MAC-CB5,1
11549046,26070104001893DKIXFXKTR-01,MAC-KM5,MAC-KM5,1
11549046,26070104001893DKIXFXKTR-DO,MAC-KM5,MAC-KM5,1
11549046,26070104001893JXJMEZY9N5-01,MAC-KM5,MAC-KM5,1
11549046,26070104001893JXJMEZY9N5-DO,MAC-KM5,MAC-KM5,1
11549046,26070104003067EDYKDFTNT-01,MAC-CP5,MAC-CP5,1
11549046,26070104003067EDYKDFTNT-DO,MAC-CP5,MAC-CP5,1
11549046,26070104003067GUTR8NCKSD-01,MAC-CP5,MAC-CP5,1
11549046,26070104003067GUTR8NCKSD-DO,MAC-CP5,MAC-CP5,1
11549046,26070104003067KG3T6LDKF3-01,MAC-CP5,MAC-CP5,1
11549046,26070104003067KG3T6LDKF3-02,MAC-CP5,MAC-CP5,1
11549046,26070104003067KG3T6LDKF3-DO,MAC-CP5,MAC-CP5,1
11549046,26070104003230R3IFSKRSBG-01,MAC-CB5,MAC-CB5,1
11549046,26070104003230R3IFSKRSBG-DO,MAC-CB5,MAC-CB5,1
11549046,26070104003230XJHFVKQKN-01,MAC-CB5,MAC-CB5,1
11549046,26070104003230XJHFVKQKN-DO,MAC-CB5,MAC-CB5,1
11549046,26070104005637J5CA3AF2JZ-01,MAC-KD5,MAC-KD5,1
11549046,26070104005637J5CA3AF2JZ-DO,MAC-KD5,MAC-KD5,1
11549046,26070104005637URMPUO-01,MAC-KD5,MAC-KD5,1
11549046,26070104005637URMPUO-DO,MAC-KD5,MAC-KD5,1
11549046,26070104005637ZCNGJIXKZ2-01,MAC-KD5,MAC-KD5,1
11549046,26070104005637ZCNGJIXKZ2-DO,MAC-KD5,MAC-KD5,1
11549046,26070104025021AEMSF-01,MAC-KD5,MAC-KD5,1
11549046,26070104025021AEMSF-DO,MAC-KD5,MAC-KD5,1
11549046,26070104025021C3JMGQGQYH-01,MAC-KD5,MAC-KD5,1
11549046,26070104025021C3JMGQGQYH-DO,MAC-KD5,MAC-KD5,1
11549046,26070104055706BSTL8AZMX-01,MAC-KD5,MAC-KD5,1
11549046,26070104055706BSTL8AZMX-DO,MAC-KD5,MAC-KD5,1
11549046,260701041514747JJ3LYXI8-01,MAC-KM5,MAC-KM5,1
11549046,260701041514747JJ3LYXI8-DO,MAC-KM5,MAC-KM5,1
11549046,2607010420382389YFRQRZ9I-01,MAC-CP5,MAC-CP5,1
11549046,2607010420382389YFRQRZ9I-DO,MAC-CP5,MAC-CP5,1
11549046,26070104203823W4ETRAQPN-01,MAC-CP5,MAC-CP5,1
11549046,26070104203823W4ETRAQPN-DO,MAC-CP5,MAC-CP5,1
11549046,26070104241267Z34O0XBKR-01,MAC-KM5,MAC-KM5,1
11549046,26070104241267Z34O0XBKR-DO,MAC-KM5,MAC-KM5,1
11549046,260701042605472IRDEYMEZU-01,MAC-CB5,MAC-CB5,1
11549046,260701042605472IRDEYMEZU-02,MAC-CB5,MAC-CB5,1
11549046,260701042605472IRDEYMEZU-DO,MAC-CB5,MAC-CB5,1
11549046,26070104260547VHQBPQQGZ-01,MAC-CB5,MAC-CB5,1
11549046,26070104260547VHQBPQQGZ-DO,MAC-CB5,MAC-CB5,1
11549046,26070104264869WLUI1MJ-01,MAC-KD5,MAC-KD5,1
11549046,26070104264869WLUI1MJ-DO,MAC-KD5,MAC-KD5,1
11549046,260701042705323SAA7KMWM-01,MAC-KD5,MAC-KD5,1
11549046,260701042705323SAA7KMWM-DO,MAC-KD5,MAC-KD5,1
11549046,26070104291756AZGKD2HNV-01,MAC-KD5,MAC-KD5,1
11549046,26070104291756AZGKD2HNV-DO,MAC-KD5,MAC-KD5,1
11549046,26070104374079DHHME9ALR-01,MAC-KD5,MAC-KD5,1
11549046,26070104374079DHHME9ALR-DO,MAC-KD5,MAC-KD5,1
11549046,26070104374079RCP52C07EE-01,MAC-KD5,MAC-KD5,1
11549046,26070104374079RCP52C07EE-DO,MAC-KD5,MAC-KD5,1
11549046,26070104434519U4RKW45QJ-01,MAC-KD5,MAC-KD5,1
11549046,26070104434519U4RKW45QJ-DO,MAC-KD5,MAC-KD5,1
11549046,26070104452951USVW523ND-01,MAC-KD5,MAC-KD5,1
11549046,26070104452951USVW523ND-02,MAC-KD5,MAC-KD5,1
11549046,26070104452951USVW523ND-DO,MAC-KD5,MAC-KD5,1
11549046,26070104490701QZK8RR4JN-01,MAC-CB5,MAC-CB5,1
11549046,26070104490701QZK8RR4JN-DO,MAC-CB5,MAC-CB5,1
11549046,260701044938123VSYSYQHE-01,MAC-KD5,MAC-KD5,1
11549046,260701044938123VSYSYQHE-DO,MAC-KD5,MAC-KD5,1
11549046,26070104493812ZLOYAA7DG8-01,MAC-KD5,MAC-KD5,1
11549046,26070104493812ZLOYAA7DG8-DO,MAC-KD5,MAC-KD5,1
11549046,26070104512034XX17RBAPJ-01,MAC-KD5,MAC-KD5,1
11549046,26070104512034XX17RBAPJ-DO,MAC-KD5,MAC-KD5,1
11549046,26070104521372AGXBCMNKQ-01,MAC-KM5,MAC-KM5,1
11549046,26070104521372AGXBCMNKQ-DO,MAC-KM5,MAC-KM5,1
11549046,2607010501068076KHNHKSQ-01,MAC-CB5,MAC-CB5,1
11549046,2607010501068076KHNHKSQ-02,MAC-CB5,MAC-CB5,1
11549046,2607010501068076KHNHKSQ-DO,MAC-CB5,MAC-CB5,1
11549046,26070105010680KMYXWTHZI-01,MAC-CB5,MAC-CB5,1
11549046,26070105010680KMYXWTHZI-DO,MAC-CB5,MAC-CB5,1
11549046,26070105010680T0LVPDML-01,MAC-CB5,MAC-CB5,1
11549046,26070105010680T0LVPDML-DO,MAC-CB5,MAC-CB5,1
11549046,260701050416376GMRJVCYC-01,MAC-KD5,MAC-KD5,1
11549046,260701050416376GMRJVCYC-DO,MAC-KD5,MAC-KD5,1
11549046,26070105072873QGKBDZO-01,MAC-CP5,MAC-CP5,1
11549046,26070105072873QGKBDZO-DO,MAC-CP5,MAC-CP5,1
11549046,2607010507337040S411BNK-01,MAC-KD5,MAC-KD5,1
11549046,2607010507337040S411BNK-DO,MAC-KD5,MAC-KD5,1
11549046,26070105250765C3ULOH9LB-01,MAC-KD5,MAC-KD5,1
11549046,26070105250765C3ULOH9LB-DO,MAC-KD5,MAC-KD5,1
11549046,26070105250765TSJV2CRUNQ-01,MAC-KD5,MAC-KD5,1
11549046,26070105250765TSJV2CRUNQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070105325337UBASIAFVD-01,MAC-KD5,MAC-KD5,1
11549046,26070105325337UBASIAFVD-DO,MAC-KD5,MAC-KD5,1
11549046,260701054349669XTPTLMXX-01,MAC-KD5,MAC-KD5,1
11549046,260701054349669XTPTLMXX-DO,MAC-KD5,MAC-KD5,1
11549046,26070105434966PNI0ZQ8EG-01,MAC-KD5,MAC-KD5,1
11549046,26070105434966PNI0ZQ8EG-DO,MAC-KD5,MAC-KD5,1
11549046,26070105471232H6SN9UW2E-01,MAC-CB5,MAC-CB5,1
11549046,26070105471232H6SN9UW2E-DO,MAC-CB5,MAC-CB5,1
11549046,26070105471232MRKCIDDIQV-01,MAC-CB5,MAC-CB5,1
11549046,26070105471232MRKCIDDIQV-02,MAC-CB5,MAC-CB5,1
11549046,26070105471232MRKCIDDIQV-03,MAC-CB5,MAC-CB5,1
11549046,26070105471232MRKCIDDIQV-DO,MAC-CB5,MAC-CB5,1
11549046,26070105521561DHAKGWYYQ-01,MAC-KD5,MAC-KD5,1
11549046,26070105521561DHAKGWYYQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070105554490F44DV1QZC-01,MAC-CP5,MAC-CP5,1
11549046,26070105554490F44DV1QZC-DO,MAC-CP5,MAC-CP5,1
11549046,26070105584189XZQLJCW-01,MAC-CB5,MAC-CB5,1
11549046,26070105584189XZQLJCW-DO,MAC-CB5,MAC-CB5,1
11549046,26070105592323EQBHOVMKV-01,MAC-CB5,MAC-CB5,1
11549046,26070105592323EQBHOVMKV-DO,MAC-CB5,MAC-CB5,1
11549046,26070105592323ZFQ0S7G7PP-01,MAC-CB5,MAC-CB5,1
11549046,26070105592323ZFQ0S7G7PP-DO,MAC-CB5,MAC-CB5,1
11549046,260701060946359UWXHIO-01,MAC-KM5,MAC-KM5,1
11549046,260701060946359UWXHIO-DO,MAC-KM5,MAC-KM5,1
11549046,26070106094635NABNBW2S5C-01,MAC-KM5,MAC-KM5,1
11549046,26070106094635NABNBW2S5C-DO,MAC-KM5,MAC-KM5,1
11549046,26070106124389PXGVOELLD-01,MAC-CB5,MAC-CB5,1
11549046,26070106124389PXGVOELLD-DO,MAC-CB5,MAC-CB5,1
11549046,26070106124389W92Y1GPETH-01,MAC-CB5,MAC-CB5,1
11549046,26070106124389W92Y1GPETH-DO,MAC-CB5,MAC-CB5,1
11549046,26070106214306F3NG1QXVT-01,MAC-CP5,MAC-CP5,1
11549046,26070106214306F3NG1QXVT-DO,MAC-CP5,MAC-CP5,1
11549046,26070106214306VJHRKFQN8-01,MAC-CP5,MAC-CP5,1
11549046,26070106214306VJHRKFQN8-DO,MAC-CP5,MAC-CP5,1
11549046,260701062143074N8DRQLECI-01,MAC-CP5,MAC-CP5,1
11549046,260701062143074N8DRQLECI-02,MAC-CP5,MAC-CP5,1
11549046,260701062143074N8DRQLECI-DO,MAC-CP5,MAC-CP5,1
11549046,26070106214307KRLEGBKKSZ-01,MAC-CP5,MAC-CP5,1
11549046,26070106214307KRLEGBKKSZ-DO,MAC-CP5,MAC-CP5,1
11549046,26070106272236QH7R5I8ZJ-01,MAC-CB5,MAC-CB5,1
11549046,26070106272236QH7R5I8ZJ-DO,MAC-CB5,MAC-CB5,1
11549046,2607010631327535FSLPLDQE-01,MAC-CB5,MAC-CB5,1
11549046,2607010631327535FSLPLDQE-02,MAC-CB5,MAC-CB5,1
11549046,2607010631327535FSLPLDQE-DO,MAC-CB5,MAC-CB5,1
11549046,26070106335561VVDMUKJZK-01,MAC-CB5,MAC-CB5,1
11549046,26070106335561VVDMUKJZK-DO,MAC-CB5,MAC-CB5,1
11549046,26070106362868K1YMCUGE2-01,MAC-KD5,MAC-KD5,1
11549046,26070106362868K1YMCUGE2-DO,MAC-KD5,MAC-KD5,1
11549046,260701064115652ZFOGOZPT-01,MAC-KD5,MAC-KD5,1
11549046,260701064115652ZFOGOZPT-DO,MAC-KD5,MAC-KD5,1
11549046,260701064359161384DEZB5-01,MAC-KD5,MAC-KD5,1
11549046,260701064359161384DEZB5-DO,MAC-KD5,MAC-KD5,1
11549046,26070106481049WMV8NFROW-01,MAC-KD5,MAC-KD5,1
11549046,26070106481049WMV8NFROW-02,MAC-KD5,MAC-KD5,1
11549046,26070106481049WMV8NFROW-DO,MAC-KD5,MAC-KD5,1
11549046,26070106553691H0YBBXIMR-01,MAC-KD5,MAC-KD5,1
11549046,26070106553691H0YBBXIMR-DO,MAC-KD5,MAC-KD5,1
11549046,260701065734176DHGX2PHY-01,MAC-KD5,MAC-KD5,1
11549046,260701065734176DHGX2PHY-DO,MAC-KD5,MAC-KD5,1
11549046,26070107170918MBSKUKBP3-01,MAC-CP5,MAC-CP5,1
11549046,26070107170918MBSKUKBP3-DO,MAC-CP5,MAC-CP5,1
11549046,26070107221009CCOMRFER3V-01,MAC-CB5,MAC-CB5,1
11549046,26070107221009CCOMRFER3V-DO,MAC-CB5,MAC-CB5,1
11549046,26070107235021KGRXWFROQ-01,MAC-KD5,MAC-KD5,1
11549046,26070107235021KGRXWFROQ-DO,MAC-KD5,MAC-KD5,1
11549046,26070107323903QURUGR6JM-01,MAC-KD5,MAC-KD5,1
11549046,26070107323903QURUGR6JM-DO,MAC-KD5,MAC-KD5,1
11549046,26070107323903XM4W0PX2S-01,MAC-KD5,MAC-KD5,1
11549046,26070107323903XM4W0PX2S-DO,MAC-KD5,MAC-KD5,1
11549046,26070107473877ZPWCZD8J-01,MAC-CP5,MAC-CP5,1
11549046,26070107473877ZPWCZD8J-DO,MAC-CP5,MAC-CP5,1
11549046,26070107480736KHSRCKJ8P-01,MAC-CB5,MAC-CB5,1
11549046,26070107480736KHSRCKJ8P-DO,MAC-CB5,MAC-CB5,1
